surface,method,noise,progress
HIP,Plain GAD dt=.003,0.01,215.0
HIP,Plain GAD dt=.003,0.01,217.0
HIP,Plain GAD dt=.003,0.01,220.0
HIP,Plain GAD dt=.003,0.01,221.0
HIP,Plain GAD dt=.003,0.01,224.0
HIP,Plain GAD dt=.003,0.01,227.0
HIP,Plain GAD dt=.003,0.01,231.0
HIP,Plain GAD dt=.003,0.01,236.0
HIP,Plain GAD dt=.003,0.01,239.0
HIP,Plain GAD dt=.003,0.01,244.0
HIP,Plain GAD dt=.003,0.01,251.0
HIP,Plain GAD dt=.003,0.01,256.0
HIP,Plain GAD dt=.003,0.01,256.0
HIP,Plain GAD dt=.003,0.01,257.0
HIP,Plain GAD dt=.003,0.01,258.0
HIP,Plain GAD dt=.003,0.01,262.0
HIP,Plain GAD dt=.003,0.01,266.0
HIP,Plain GAD dt=.003,0.01,273.0
HIP,Plain GAD dt=.003,0.01,276.0
HIP,Plain GAD dt=.003,0.01,284.0
HIP,Plain GAD dt=.003,0.01,286.0
HIP,Plain GAD dt=.003,0.01,290.0
HIP,Plain GAD dt=.003,0.01,306.0
HIP,Plain GAD dt=.003,0.01,306.0
HIP,Plain GAD dt=.003,0.01,321.0
HIP,Plain GAD dt=.003,0.01,324.0
HIP,Plain GAD dt=.003,0.01,327.0
HIP,Plain GAD dt=.003,0.01,328.0
HIP,Plain GAD dt=.003,0.01,331.0
HIP,Plain GAD dt=.003,0.01,349.0
HIP,Plain GAD dt=.003,0.01,350.0
HIP,Plain GAD dt=.003,0.01,351.0
HIP,Plain GAD dt=.003,0.01,354.0
HIP,Plain GAD dt=.003,0.01,397.0
HIP,Plain GAD dt=.003,0.01,410.0
HIP,Plain GAD dt=.003,0.01,415.0
HIP,Plain GAD dt=.003,0.01,430.0
HIP,Plain GAD dt=.003,0.01,446.0
HIP,Plain GAD dt=.003,0.01,465.0
HIP,Plain GAD dt=.003,0.01,477.0
HIP,Plain GAD dt=.003,0.01,497.0
HIP,Plain GAD dt=.003,0.01,508.0
HIP,Plain GAD dt=.003,0.01,551.0
HIP,Plain GAD dt=.003,0.01,575.0
HIP,Plain GAD dt=.003,0.01,594.0
HIP,Plain GAD dt=.003,0.01,596.0
HIP,Plain GAD dt=.003,0.01,608.0
HIP,Plain GAD dt=.003,0.01,614.0
HIP,Plain GAD dt=.003,0.01,624.0
HIP,Plain GAD dt=.003,0.01,631.0
HIP,Plain GAD dt=.003,0.01,668.0
HIP,Plain GAD dt=.003,0.01,727.0
HIP,Plain GAD dt=.003,0.01,778.0
HIP,Plain GAD dt=.003,0.01,825.0
HIP,Plain GAD dt=.003,0.01,827.0
HIP,Plain GAD dt=.003,0.01,850.0
HIP,Plain GAD dt=.003,0.01,856.0
HIP,Plain GAD dt=.003,0.01,882.0
HIP,Plain GAD dt=.003,0.01,934.0
HIP,Plain GAD dt=.003,0.01,950.0
HIP,Plain GAD dt=.003,0.01,1039.0
HIP,Plain GAD dt=.003,0.01,1105.0
HIP,Plain GAD dt=.003,0.01,1255.0
HIP,Plain GAD dt=.003,0.01,1330.0
HIP,Plain GAD dt=.003,0.01,2797.0
HIP,Plain GAD dt=.003,0.01,3276.0
HIP,Plain GAD dt=.003,0.01,3592.0
HIP,Plain GAD dt=.003,0.03,118.0
HIP,Plain GAD dt=.003,0.03,139.0
HIP,Plain GAD dt=.003,0.03,146.0
HIP,Plain GAD dt=.003,0.03,160.0
HIP,Plain GAD dt=.003,0.03,169.0
HIP,Plain GAD dt=.003,0.03,185.0
HIP,Plain GAD dt=.003,0.03,186.0
HIP,Plain GAD dt=.003,0.03,186.0
HIP,Plain GAD dt=.003,0.03,187.0
HIP,Plain GAD dt=.003,0.03,189.0
HIP,Plain GAD dt=.003,0.03,189.0
HIP,Plain GAD dt=.003,0.03,191.0
HIP,Plain GAD dt=.003,0.03,194.0
HIP,Plain GAD dt=.003,0.03,198.0
HIP,Plain GAD dt=.003,0.03,198.0
HIP,Plain GAD dt=.003,0.03,199.0
HIP,Plain GAD dt=.003,0.03,199.0
HIP,Plain GAD dt=.003,0.03,201.0
HIP,Plain GAD dt=.003,0.03,202.0
HIP,Plain GAD dt=.003,0.03,204.0
HIP,Plain GAD dt=.003,0.03,206.0
HIP,Plain GAD dt=.003,0.03,208.0
HIP,Plain GAD dt=.003,0.03,210.0
HIP,Plain GAD dt=.003,0.03,212.0
HIP,Plain GAD dt=.003,0.03,215.0
HIP,Plain GAD dt=.003,0.03,215.0
HIP,Plain GAD dt=.003,0.03,215.0
HIP,Plain GAD dt=.003,0.03,217.0
HIP,Plain GAD dt=.003,0.03,219.0
HIP,Plain GAD dt=.003,0.03,219.0
HIP,Plain GAD dt=.003,0.03,222.0
HIP,Plain GAD dt=.003,0.03,223.0
HIP,Plain GAD dt=.003,0.03,224.0
HIP,Plain GAD dt=.003,0.03,226.0
HIP,Plain GAD dt=.003,0.03,227.0
HIP,Plain GAD dt=.003,0.03,228.0
HIP,Plain GAD dt=.003,0.03,232.0
HIP,Plain GAD dt=.003,0.03,233.0
HIP,Plain GAD dt=.003,0.03,233.0
HIP,Plain GAD dt=.003,0.03,233.0
HIP,Plain GAD dt=.003,0.03,235.0
HIP,Plain GAD dt=.003,0.03,235.0
HIP,Plain GAD dt=.003,0.03,236.0
HIP,Plain GAD dt=.003,0.03,237.0
HIP,Plain GAD dt=.003,0.03,237.0
HIP,Plain GAD dt=.003,0.03,240.0
HIP,Plain GAD dt=.003,0.03,245.0
HIP,Plain GAD dt=.003,0.03,245.0
HIP,Plain GAD dt=.003,0.03,246.0
HIP,Plain GAD dt=.003,0.03,246.0
HIP,Plain GAD dt=.003,0.03,246.0
HIP,Plain GAD dt=.003,0.03,247.0
HIP,Plain GAD dt=.003,0.03,247.0
HIP,Plain GAD dt=.003,0.03,248.0
HIP,Plain GAD dt=.003,0.03,249.0
HIP,Plain GAD dt=.003,0.03,251.0
HIP,Plain GAD dt=.003,0.03,253.0
HIP,Plain GAD dt=.003,0.03,254.0
HIP,Plain GAD dt=.003,0.03,254.0
HIP,Plain GAD dt=.003,0.03,256.0
HIP,Plain GAD dt=.003,0.03,258.0
HIP,Plain GAD dt=.003,0.03,258.0
HIP,Plain GAD dt=.003,0.03,261.0
HIP,Plain GAD dt=.003,0.03,261.0
HIP,Plain GAD dt=.003,0.03,262.0
HIP,Plain GAD dt=.003,0.03,265.0
HIP,Plain GAD dt=.003,0.03,266.0
HIP,Plain GAD dt=.003,0.03,266.0
HIP,Plain GAD dt=.003,0.03,269.0
HIP,Plain GAD dt=.003,0.03,269.0
HIP,Plain GAD dt=.003,0.03,270.0
HIP,Plain GAD dt=.003,0.03,270.0
HIP,Plain GAD dt=.003,0.03,274.0
HIP,Plain GAD dt=.003,0.03,276.0
HIP,Plain GAD dt=.003,0.03,276.0
HIP,Plain GAD dt=.003,0.03,277.0
HIP,Plain GAD dt=.003,0.03,282.0
HIP,Plain GAD dt=.003,0.03,282.0
HIP,Plain GAD dt=.003,0.03,282.0
HIP,Plain GAD dt=.003,0.03,283.0
HIP,Plain GAD dt=.003,0.03,287.0
HIP,Plain GAD dt=.003,0.03,290.0
HIP,Plain GAD dt=.003,0.03,291.0
HIP,Plain GAD dt=.003,0.03,292.0
HIP,Plain GAD dt=.003,0.03,293.0
HIP,Plain GAD dt=.003,0.03,294.0
HIP,Plain GAD dt=.003,0.03,295.0
HIP,Plain GAD dt=.003,0.03,295.0
HIP,Plain GAD dt=.003,0.03,296.0
HIP,Plain GAD dt=.003,0.03,296.0
HIP,Plain GAD dt=.003,0.03,296.0
HIP,Plain GAD dt=.003,0.03,297.0
HIP,Plain GAD dt=.003,0.03,297.0
HIP,Plain GAD dt=.003,0.03,298.0
HIP,Plain GAD dt=.003,0.03,299.0
HIP,Plain GAD dt=.003,0.03,300.0
HIP,Plain GAD dt=.003,0.03,301.0
HIP,Plain GAD dt=.003,0.03,302.0
HIP,Plain GAD dt=.003,0.03,303.0
HIP,Plain GAD dt=.003,0.03,303.0
HIP,Plain GAD dt=.003,0.03,305.0
HIP,Plain GAD dt=.003,0.03,306.0
HIP,Plain GAD dt=.003,0.03,306.0
HIP,Plain GAD dt=.003,0.03,307.0
HIP,Plain GAD dt=.003,0.03,307.0
HIP,Plain GAD dt=.003,0.03,308.0
HIP,Plain GAD dt=.003,0.03,308.0
HIP,Plain GAD dt=.003,0.03,308.0
HIP,Plain GAD dt=.003,0.03,310.0
HIP,Plain GAD dt=.003,0.03,315.0
HIP,Plain GAD dt=.003,0.03,316.0
HIP,Plain GAD dt=.003,0.03,317.0
HIP,Plain GAD dt=.003,0.03,317.0
HIP,Plain GAD dt=.003,0.03,318.0
HIP,Plain GAD dt=.003,0.03,320.0
HIP,Plain GAD dt=.003,0.03,320.0
HIP,Plain GAD dt=.003,0.03,322.0
HIP,Plain GAD dt=.003,0.03,326.0
HIP,Plain GAD dt=.003,0.03,327.0
HIP,Plain GAD dt=.003,0.03,330.0
HIP,Plain GAD dt=.003,0.03,330.0
HIP,Plain GAD dt=.003,0.03,331.0
HIP,Plain GAD dt=.003,0.03,334.0
HIP,Plain GAD dt=.003,0.03,335.0
HIP,Plain GAD dt=.003,0.03,337.0
HIP,Plain GAD dt=.003,0.03,337.0
HIP,Plain GAD dt=.003,0.03,337.0
HIP,Plain GAD dt=.003,0.03,338.0
HIP,Plain GAD dt=.003,0.03,338.0
HIP,Plain GAD dt=.003,0.03,339.0
HIP,Plain GAD dt=.003,0.03,339.0
HIP,Plain GAD dt=.003,0.03,339.0
HIP,Plain GAD dt=.003,0.03,341.0
HIP,Plain GAD dt=.003,0.03,343.0
HIP,Plain GAD dt=.003,0.03,344.0
HIP,Plain GAD dt=.003,0.03,348.0
HIP,Plain GAD dt=.003,0.03,350.0
HIP,Plain GAD dt=.003,0.03,350.0
HIP,Plain GAD dt=.003,0.03,351.0
HIP,Plain GAD dt=.003,0.03,351.0
HIP,Plain GAD dt=.003,0.03,352.0
HIP,Plain GAD dt=.003,0.03,356.0
HIP,Plain GAD dt=.003,0.03,356.0
HIP,Plain GAD dt=.003,0.03,357.0
HIP,Plain GAD dt=.003,0.03,358.0
HIP,Plain GAD dt=.003,0.03,359.0
HIP,Plain GAD dt=.003,0.03,359.0
HIP,Plain GAD dt=.003,0.03,359.0
HIP,Plain GAD dt=.003,0.03,360.0
HIP,Plain GAD dt=.003,0.03,360.0
HIP,Plain GAD dt=.003,0.03,362.0
HIP,Plain GAD dt=.003,0.03,363.0
HIP,Plain GAD dt=.003,0.03,365.0
HIP,Plain GAD dt=.003,0.03,365.0
HIP,Plain GAD dt=.003,0.03,368.0
HIP,Plain GAD dt=.003,0.03,373.0
HIP,Plain GAD dt=.003,0.03,373.0
HIP,Plain GAD dt=.003,0.03,374.0
HIP,Plain GAD dt=.003,0.03,374.0
HIP,Plain GAD dt=.003,0.03,375.0
HIP,Plain GAD dt=.003,0.03,376.0
HIP,Plain GAD dt=.003,0.03,379.0
HIP,Plain GAD dt=.003,0.03,381.0
HIP,Plain GAD dt=.003,0.03,386.0
HIP,Plain GAD dt=.003,0.03,387.0
HIP,Plain GAD dt=.003,0.03,395.0
HIP,Plain GAD dt=.003,0.03,396.0
HIP,Plain GAD dt=.003,0.03,399.0
HIP,Plain GAD dt=.003,0.03,399.0
HIP,Plain GAD dt=.003,0.03,402.0
HIP,Plain GAD dt=.003,0.03,402.0
HIP,Plain GAD dt=.003,0.03,403.0
HIP,Plain GAD dt=.003,0.03,405.0
HIP,Plain GAD dt=.003,0.03,410.0
HIP,Plain GAD dt=.003,0.03,413.0
HIP,Plain GAD dt=.003,0.03,416.0
HIP,Plain GAD dt=.003,0.03,432.0
HIP,Plain GAD dt=.003,0.03,436.0
HIP,Plain GAD dt=.003,0.03,438.0
HIP,Plain GAD dt=.003,0.03,440.0
HIP,Plain GAD dt=.003,0.03,443.0
HIP,Plain GAD dt=.003,0.03,445.0
HIP,Plain GAD dt=.003,0.03,446.0
HIP,Plain GAD dt=.003,0.03,446.0
HIP,Plain GAD dt=.003,0.03,447.0
HIP,Plain GAD dt=.003,0.03,452.0
HIP,Plain GAD dt=.003,0.03,458.0
HIP,Plain GAD dt=.003,0.03,459.0
HIP,Plain GAD dt=.003,0.03,462.0
HIP,Plain GAD dt=.003,0.03,467.0
HIP,Plain GAD dt=.003,0.03,468.0
HIP,Plain GAD dt=.003,0.03,470.0
HIP,Plain GAD dt=.003,0.03,470.0
HIP,Plain GAD dt=.003,0.03,471.0
HIP,Plain GAD dt=.003,0.03,477.0
HIP,Plain GAD dt=.003,0.03,480.0
HIP,Plain GAD dt=.003,0.03,485.0
HIP,Plain GAD dt=.003,0.03,492.0
HIP,Plain GAD dt=.003,0.03,498.0
HIP,Plain GAD dt=.003,0.03,500.0
HIP,Plain GAD dt=.003,0.03,505.0
HIP,Plain GAD dt=.003,0.03,509.0
HIP,Plain GAD dt=.003,0.03,519.0
HIP,Plain GAD dt=.003,0.03,520.0
HIP,Plain GAD dt=.003,0.03,529.0
HIP,Plain GAD dt=.003,0.03,529.0
HIP,Plain GAD dt=.003,0.03,529.0
HIP,Plain GAD dt=.003,0.03,531.0
HIP,Plain GAD dt=.003,0.03,532.0
HIP,Plain GAD dt=.003,0.03,543.0
HIP,Plain GAD dt=.003,0.03,551.0
HIP,Plain GAD dt=.003,0.03,551.0
HIP,Plain GAD dt=.003,0.03,556.0
HIP,Plain GAD dt=.003,0.03,583.0
HIP,Plain GAD dt=.003,0.03,585.0
HIP,Plain GAD dt=.003,0.03,586.0
HIP,Plain GAD dt=.003,0.03,618.0
HIP,Plain GAD dt=.003,0.03,618.0
HIP,Plain GAD dt=.003,0.03,623.0
HIP,Plain GAD dt=.003,0.03,631.0
HIP,Plain GAD dt=.003,0.03,632.0
HIP,Plain GAD dt=.003,0.03,637.0
HIP,Plain GAD dt=.003,0.03,643.0
HIP,Plain GAD dt=.003,0.03,659.0
HIP,Plain GAD dt=.003,0.03,662.0
HIP,Plain GAD dt=.003,0.03,683.0
HIP,Plain GAD dt=.003,0.03,691.0
HIP,Plain GAD dt=.003,0.03,693.0
HIP,Plain GAD dt=.003,0.03,700.0
HIP,Plain GAD dt=.003,0.03,701.0
HIP,Plain GAD dt=.003,0.03,708.0
HIP,Plain GAD dt=.003,0.03,763.0
HIP,Plain GAD dt=.003,0.03,784.0
HIP,Plain GAD dt=.003,0.03,790.0
HIP,Plain GAD dt=.003,0.03,795.0
HIP,Plain GAD dt=.003,0.03,801.0
HIP,Plain GAD dt=.003,0.03,815.0
HIP,Plain GAD dt=.003,0.03,822.0
HIP,Plain GAD dt=.003,0.03,837.0
HIP,Plain GAD dt=.003,0.03,850.0
HIP,Plain GAD dt=.003,0.03,860.0
HIP,Plain GAD dt=.003,0.03,915.0
HIP,Plain GAD dt=.003,0.03,915.0
HIP,Plain GAD dt=.003,0.03,928.0
HIP,Plain GAD dt=.003,0.03,955.0
HIP,Plain GAD dt=.003,0.03,1014.0
HIP,Plain GAD dt=.003,0.03,1100.0
HIP,Plain GAD dt=.003,0.03,1193.0
HIP,Plain GAD dt=.003,0.03,1260.0
HIP,Plain GAD dt=.003,0.03,1421.0
HIP,Plain GAD dt=.003,0.03,1635.0
HIP,Plain GAD dt=.003,0.03,3208.0
HIP,Plain GAD dt=.003,0.03,3435.0
HIP,Plain GAD dt=.003,0.03,4318.0
HIP,Plain GAD dt=.003,0.05,139.0
HIP,Plain GAD dt=.003,0.05,206.0
HIP,Plain GAD dt=.003,0.05,212.0
HIP,Plain GAD dt=.003,0.05,223.0
HIP,Plain GAD dt=.003,0.05,237.0
HIP,Plain GAD dt=.003,0.05,250.0
HIP,Plain GAD dt=.003,0.05,254.0
HIP,Plain GAD dt=.003,0.05,255.0
HIP,Plain GAD dt=.003,0.05,255.0
HIP,Plain GAD dt=.003,0.05,260.0
HIP,Plain GAD dt=.003,0.05,261.0
HIP,Plain GAD dt=.003,0.05,267.0
HIP,Plain GAD dt=.003,0.05,267.0
HIP,Plain GAD dt=.003,0.05,270.0
HIP,Plain GAD dt=.003,0.05,272.0
HIP,Plain GAD dt=.003,0.05,275.0
HIP,Plain GAD dt=.003,0.05,280.0
HIP,Plain GAD dt=.003,0.05,280.0
HIP,Plain GAD dt=.003,0.05,281.0
HIP,Plain GAD dt=.003,0.05,285.0
HIP,Plain GAD dt=.003,0.05,290.0
HIP,Plain GAD dt=.003,0.05,290.0
HIP,Plain GAD dt=.003,0.05,293.0
HIP,Plain GAD dt=.003,0.05,297.0
HIP,Plain GAD dt=.003,0.05,300.0
HIP,Plain GAD dt=.003,0.05,302.0
HIP,Plain GAD dt=.003,0.05,302.0
HIP,Plain GAD dt=.003,0.05,305.0
HIP,Plain GAD dt=.003,0.05,306.0
HIP,Plain GAD dt=.003,0.05,312.0
HIP,Plain GAD dt=.003,0.05,312.0
HIP,Plain GAD dt=.003,0.05,313.0
HIP,Plain GAD dt=.003,0.05,313.0
HIP,Plain GAD dt=.003,0.05,314.0
HIP,Plain GAD dt=.003,0.05,315.0
HIP,Plain GAD dt=.003,0.05,317.0
HIP,Plain GAD dt=.003,0.05,319.0
HIP,Plain GAD dt=.003,0.05,320.0
HIP,Plain GAD dt=.003,0.05,325.0
HIP,Plain GAD dt=.003,0.05,327.0
HIP,Plain GAD dt=.003,0.05,328.0
HIP,Plain GAD dt=.003,0.05,328.0
HIP,Plain GAD dt=.003,0.05,336.0
HIP,Plain GAD dt=.003,0.05,338.0
HIP,Plain GAD dt=.003,0.05,340.0
HIP,Plain GAD dt=.003,0.05,344.0
HIP,Plain GAD dt=.003,0.05,344.0
HIP,Plain GAD dt=.003,0.05,345.0
HIP,Plain GAD dt=.003,0.05,345.0
HIP,Plain GAD dt=.003,0.05,347.0
HIP,Plain GAD dt=.003,0.05,350.0
HIP,Plain GAD dt=.003,0.05,353.0
HIP,Plain GAD dt=.003,0.05,354.0
HIP,Plain GAD dt=.003,0.05,356.0
HIP,Plain GAD dt=.003,0.05,358.0
HIP,Plain GAD dt=.003,0.05,360.0
HIP,Plain GAD dt=.003,0.05,362.0
HIP,Plain GAD dt=.003,0.05,363.0
HIP,Plain GAD dt=.003,0.05,365.0
HIP,Plain GAD dt=.003,0.05,366.0
HIP,Plain GAD dt=.003,0.05,370.0
HIP,Plain GAD dt=.003,0.05,370.0
HIP,Plain GAD dt=.003,0.05,371.0
HIP,Plain GAD dt=.003,0.05,376.0
HIP,Plain GAD dt=.003,0.05,377.0
HIP,Plain GAD dt=.003,0.05,377.0
HIP,Plain GAD dt=.003,0.05,380.0
HIP,Plain GAD dt=.003,0.05,380.0
HIP,Plain GAD dt=.003,0.05,382.0
HIP,Plain GAD dt=.003,0.05,382.0
HIP,Plain GAD dt=.003,0.05,383.0
HIP,Plain GAD dt=.003,0.05,390.0
HIP,Plain GAD dt=.003,0.05,393.0
HIP,Plain GAD dt=.003,0.05,393.0
HIP,Plain GAD dt=.003,0.05,393.0
HIP,Plain GAD dt=.003,0.05,400.0
HIP,Plain GAD dt=.003,0.05,401.0
HIP,Plain GAD dt=.003,0.05,401.0
HIP,Plain GAD dt=.003,0.05,403.0
HIP,Plain GAD dt=.003,0.05,404.0
HIP,Plain GAD dt=.003,0.05,404.0
HIP,Plain GAD dt=.003,0.05,405.0
HIP,Plain GAD dt=.003,0.05,406.0
HIP,Plain GAD dt=.003,0.05,411.0
HIP,Plain GAD dt=.003,0.05,411.0
HIP,Plain GAD dt=.003,0.05,412.0
HIP,Plain GAD dt=.003,0.05,413.0
HIP,Plain GAD dt=.003,0.05,417.0
HIP,Plain GAD dt=.003,0.05,418.0
HIP,Plain GAD dt=.003,0.05,418.0
HIP,Plain GAD dt=.003,0.05,419.0
HIP,Plain GAD dt=.003,0.05,420.0
HIP,Plain GAD dt=.003,0.05,420.0
HIP,Plain GAD dt=.003,0.05,420.0
HIP,Plain GAD dt=.003,0.05,421.0
HIP,Plain GAD dt=.003,0.05,425.0
HIP,Plain GAD dt=.003,0.05,427.0
HIP,Plain GAD dt=.003,0.05,427.0
HIP,Plain GAD dt=.003,0.05,429.0
HIP,Plain GAD dt=.003,0.05,429.0
HIP,Plain GAD dt=.003,0.05,430.0
HIP,Plain GAD dt=.003,0.05,430.0
HIP,Plain GAD dt=.003,0.05,431.0
HIP,Plain GAD dt=.003,0.05,433.0
HIP,Plain GAD dt=.003,0.05,437.0
HIP,Plain GAD dt=.003,0.05,438.0
HIP,Plain GAD dt=.003,0.05,438.0
HIP,Plain GAD dt=.003,0.05,440.0
HIP,Plain GAD dt=.003,0.05,442.0
HIP,Plain GAD dt=.003,0.05,444.0
HIP,Plain GAD dt=.003,0.05,444.0
HIP,Plain GAD dt=.003,0.05,444.0
HIP,Plain GAD dt=.003,0.05,447.0
HIP,Plain GAD dt=.003,0.05,450.0
HIP,Plain GAD dt=.003,0.05,452.0
HIP,Plain GAD dt=.003,0.05,453.0
HIP,Plain GAD dt=.003,0.05,453.0
HIP,Plain GAD dt=.003,0.05,454.0
HIP,Plain GAD dt=.003,0.05,457.0
HIP,Plain GAD dt=.003,0.05,457.0
HIP,Plain GAD dt=.003,0.05,457.0
HIP,Plain GAD dt=.003,0.05,457.0
HIP,Plain GAD dt=.003,0.05,458.0
HIP,Plain GAD dt=.003,0.05,466.0
HIP,Plain GAD dt=.003,0.05,467.0
HIP,Plain GAD dt=.003,0.05,470.0
HIP,Plain GAD dt=.003,0.05,471.0
HIP,Plain GAD dt=.003,0.05,474.0
HIP,Plain GAD dt=.003,0.05,475.0
HIP,Plain GAD dt=.003,0.05,477.0
HIP,Plain GAD dt=.003,0.05,480.0
HIP,Plain GAD dt=.003,0.05,480.0
HIP,Plain GAD dt=.003,0.05,485.0
HIP,Plain GAD dt=.003,0.05,487.0
HIP,Plain GAD dt=.003,0.05,487.0
HIP,Plain GAD dt=.003,0.05,490.0
HIP,Plain GAD dt=.003,0.05,492.0
HIP,Plain GAD dt=.003,0.05,494.0
HIP,Plain GAD dt=.003,0.05,496.0
HIP,Plain GAD dt=.003,0.05,497.0
HIP,Plain GAD dt=.003,0.05,498.0
HIP,Plain GAD dt=.003,0.05,503.0
HIP,Plain GAD dt=.003,0.05,504.0
HIP,Plain GAD dt=.003,0.05,505.0
HIP,Plain GAD dt=.003,0.05,506.0
HIP,Plain GAD dt=.003,0.05,506.0
HIP,Plain GAD dt=.003,0.05,508.0
HIP,Plain GAD dt=.003,0.05,513.0
HIP,Plain GAD dt=.003,0.05,515.0
HIP,Plain GAD dt=.003,0.05,516.0
HIP,Plain GAD dt=.003,0.05,517.0
HIP,Plain GAD dt=.003,0.05,519.0
HIP,Plain GAD dt=.003,0.05,520.0
HIP,Plain GAD dt=.003,0.05,522.0
HIP,Plain GAD dt=.003,0.05,529.0
HIP,Plain GAD dt=.003,0.05,536.0
HIP,Plain GAD dt=.003,0.05,539.0
HIP,Plain GAD dt=.003,0.05,548.0
HIP,Plain GAD dt=.003,0.05,550.0
HIP,Plain GAD dt=.003,0.05,550.0
HIP,Plain GAD dt=.003,0.05,551.0
HIP,Plain GAD dt=.003,0.05,554.0
HIP,Plain GAD dt=.003,0.05,558.0
HIP,Plain GAD dt=.003,0.05,561.0
HIP,Plain GAD dt=.003,0.05,562.0
HIP,Plain GAD dt=.003,0.05,564.0
HIP,Plain GAD dt=.003,0.05,569.0
HIP,Plain GAD dt=.003,0.05,571.0
HIP,Plain GAD dt=.003,0.05,572.0
HIP,Plain GAD dt=.003,0.05,575.0
HIP,Plain GAD dt=.003,0.05,578.0
HIP,Plain GAD dt=.003,0.05,584.0
HIP,Plain GAD dt=.003,0.05,592.0
HIP,Plain GAD dt=.003,0.05,599.0
HIP,Plain GAD dt=.003,0.05,601.0
HIP,Plain GAD dt=.003,0.05,602.0
HIP,Plain GAD dt=.003,0.05,605.0
HIP,Plain GAD dt=.003,0.05,607.0
HIP,Plain GAD dt=.003,0.05,608.0
HIP,Plain GAD dt=.003,0.05,612.0
HIP,Plain GAD dt=.003,0.05,613.0
HIP,Plain GAD dt=.003,0.05,624.0
HIP,Plain GAD dt=.003,0.05,635.0
HIP,Plain GAD dt=.003,0.05,642.0
HIP,Plain GAD dt=.003,0.05,642.0
HIP,Plain GAD dt=.003,0.05,653.0
HIP,Plain GAD dt=.003,0.05,656.0
HIP,Plain GAD dt=.003,0.05,660.0
HIP,Plain GAD dt=.003,0.05,663.0
HIP,Plain GAD dt=.003,0.05,666.0
HIP,Plain GAD dt=.003,0.05,679.0
HIP,Plain GAD dt=.003,0.05,681.0
HIP,Plain GAD dt=.003,0.05,696.0
HIP,Plain GAD dt=.003,0.05,698.0
HIP,Plain GAD dt=.003,0.05,708.0
HIP,Plain GAD dt=.003,0.05,709.0
HIP,Plain GAD dt=.003,0.05,709.0
HIP,Plain GAD dt=.003,0.05,710.0
HIP,Plain GAD dt=.003,0.05,713.0
HIP,Plain GAD dt=.003,0.05,716.0
HIP,Plain GAD dt=.003,0.05,717.0
HIP,Plain GAD dt=.003,0.05,719.0
HIP,Plain GAD dt=.003,0.05,731.0
HIP,Plain GAD dt=.003,0.05,744.0
HIP,Plain GAD dt=.003,0.05,744.0
HIP,Plain GAD dt=.003,0.05,764.0
HIP,Plain GAD dt=.003,0.05,775.0
HIP,Plain GAD dt=.003,0.05,776.0
HIP,Plain GAD dt=.003,0.05,778.0
HIP,Plain GAD dt=.003,0.05,793.0
HIP,Plain GAD dt=.003,0.05,801.0
HIP,Plain GAD dt=.003,0.05,808.0
HIP,Plain GAD dt=.003,0.05,810.0
HIP,Plain GAD dt=.003,0.05,832.0
HIP,Plain GAD dt=.003,0.05,848.0
HIP,Plain GAD dt=.003,0.05,853.0
HIP,Plain GAD dt=.003,0.05,854.0
HIP,Plain GAD dt=.003,0.05,872.0
HIP,Plain GAD dt=.003,0.05,882.0
HIP,Plain GAD dt=.003,0.05,903.0
HIP,Plain GAD dt=.003,0.05,916.0
HIP,Plain GAD dt=.003,0.05,918.0
HIP,Plain GAD dt=.003,0.05,922.0
HIP,Plain GAD dt=.003,0.05,935.0
HIP,Plain GAD dt=.003,0.05,949.0
HIP,Plain GAD dt=.003,0.05,964.0
HIP,Plain GAD dt=.003,0.05,982.0
HIP,Plain GAD dt=.003,0.05,982.0
HIP,Plain GAD dt=.003,0.05,998.0
HIP,Plain GAD dt=.003,0.05,1006.0
HIP,Plain GAD dt=.003,0.05,1041.0
HIP,Plain GAD dt=.003,0.05,1099.0
HIP,Plain GAD dt=.003,0.05,1107.0
HIP,Plain GAD dt=.003,0.05,1121.0
HIP,Plain GAD dt=.003,0.05,1131.0
HIP,Plain GAD dt=.003,0.05,1191.0
HIP,Plain GAD dt=.003,0.05,1202.0
HIP,Plain GAD dt=.003,0.05,1332.0
HIP,Plain GAD dt=.003,0.05,1449.0
HIP,Plain GAD dt=.003,0.05,1489.0
HIP,Plain GAD dt=.003,0.05,1644.0
HIP,Plain GAD dt=.003,0.05,1879.0
HIP,Plain GAD dt=.003,0.05,1889.0
HIP,Plain GAD dt=.003,0.05,3401.0
HIP,Plain GAD dt=.003,0.05,4617.0
HIP,Plain GAD dt=.003,0.1,232.0
HIP,Plain GAD dt=.003,0.1,283.0
HIP,Plain GAD dt=.003,0.1,310.0
HIP,Plain GAD dt=.003,0.1,336.0
HIP,Plain GAD dt=.003,0.1,348.0
HIP,Plain GAD dt=.003,0.1,357.0
HIP,Plain GAD dt=.003,0.1,358.0
HIP,Plain GAD dt=.003,0.1,368.0
HIP,Plain GAD dt=.003,0.1,373.0
HIP,Plain GAD dt=.003,0.1,375.0
HIP,Plain GAD dt=.003,0.1,377.0
HIP,Plain GAD dt=.003,0.1,396.0
HIP,Plain GAD dt=.003,0.1,398.0
HIP,Plain GAD dt=.003,0.1,405.0
HIP,Plain GAD dt=.003,0.1,410.0
